text,hate_speech
habler Economía Mire tipo nuevo gobierno hablar inundar Venezuela producto colombiano recuperar saber mp Colombia huevo estar papa mil bulto precio colombiano alcanzar menos VENECOS,0
ser pensar hincha VIDEO reconocimiento gran labor apoyar refugiado ucraniano Everton dar oportunidad estar equipo Lampard encargar ingresar patear penal,0
Migración marco acción rehabilitación físico funcional realizar ciudad Medellín actividad estimulación primero infancia niño niña discapacidad,0
gente no ver Rodolfo solo ser sofisma distracción sacar Fico funciono estrategia ahora esperar guerra civil venir no ser sumiso veneco,0
Migraciones internacional,0
Joven venezolano no querer contar Coyote Rivera ser padre hijo adorar,0
Cruz Roja advertir migración irregular estar aumentar drásticamente Centroamérica México,0
Te gustar empresa servicio público mirar atender Essalud RENIEC Migraciones Minsa ONPE INPE Anda Migraciones sacar pasaporte pedir consulta ESSALUD después conversar,0
Veneco tenio ser jajajja mantien ardido buen poder gente ud ser sobrar país,1
justo hoy acordar chama ser dona malísima,0
eres musulmán mujer LGBT persona color inmigrante discapacitado ser seguro estar aquí Habla escuchar sostendré te defenderar sentar callar hacer poder hacerte saber amar señal ser conocerás,0
CastilloMeDueles ya notar mensaje ser aire tres día ir veneco Aire,0
no entender acento veneco,1
ahí hablar actuar no dejar venezolano delincuente disfrasado refugiado tomar semaforo delinquir,1
Osea apoyo profugo ratero sentenciado refugiado no dar verguenza idiotizar,0
imposible atiendar telefono no salga llamado pensar nawebona valer chamo ser maquín,0
ud cloaca meter estar llamar Venezuela BettyLaFea PorAmorYo,0
Gobierno español aprobar reforma facilitar regularización inmigrante país finalidad cubrir falta personal extranjero poder trabajar sector turismo agricultura,0
Migraciones ser local poder tramitar pasaporte electrónico Fiestas Patrias,0
Migración Lanzan plataformar Hermanos Venezolanos apoyar migrant más,0
migrant extranjero viajar compartimiento oculto camión ser interceptar autoridad mexicano,0
deber desaparecer ser mafia tomo calle falta autoridad hacer venir gana detrás haber reducidor autopart microtrafico delincuencia común indocumentado estructura criminal caso no mototaxismo,1
documental Rubius X aparecer Venezolana ver clase estudiar estar dominar mundo xd,0
Tendría sentido país Perú México Argentina estar construido imagen semejanza EEUU supremacismo racial inmigración masivo europeo exterminio indígena incluído problema económico derivar crisis posterior independencia,0
Ridícula Venezuela haber millón venezolano no poder gobierno millón más no ir hacer diferencia,0
no apoyar venezolana salgar embarazado parar parir extranjero ofrecer forma prevención aquí Colombia hacer campaña operar educar aún así seguir parir sí familia ser planificar bienvenido ser Mujeres cuídense,0
imaginar haber ser venezolano cubano xq hijieputa uso vero ser expresión tanto ecuatoriano ya careverga no ser q decir facción cara tener parecido falo,0
migrante venezolano gustar estudiar SENA contar seguir paso paso postúlatir nuevo convocatoria formación virtual agosto EstudiaEnElSENA,0
quw bueno no ser Venezuela salir ya Dubai Ojala odiador ya estar contento,0
Veneco mexicano ramdom pecho frío,0
Tenho inferior laranja galero Chama zap,0
Igual migración punto contagio,0
Aprendan ganar libertador chamo desnutrido poder,0
veneco poder orgulloso haber venir Colombia atracar robar matar trabajo colombiano incluso traer enfermedad bueno ser sacar millón traer japonés alemán americano aportar era caca,1
cansado ser veneco,0
Malnutrición infección respiratorio malario panorama salud refugiado,0
VIVO Ricardo Acosta presidente Apavit medio ver cola interminable formar Migraciones ser gran problema elinformativoxnacional,0
junio haber acompañar caso trata ser mujer año mujer migrant venezolana Norte Santander Valle Cauca Antioquia Bogotá Caldas Cauca Cundinamarca ser más afectado,0
reír engaña chamo,0
violación sexual haber incrementar RD ser peligro ser mujer ahora mismo migración desbordado RD,1
votar basura comida ser comercializar crear ley vigilado superintendencia comercio obligar restaurante donar alimento fundación animal refugiado ciudad buen idea,0
dios odio veneco,1
ser gueva barrio firmar tratado marica sale no dejar lado acuerdo migración firmar gobierno inundar Venezolanos nariz,1
ir acabar negocio plata inmigrante cooperación internacional duquementiroso duquenoabusemás,0
Chama explicar carajito ahora parecer,0
amis peruano intentar ser veneco,0
Bucaramanga realizar jornada sensibilización conmemoración DiaMundialContraLaTrata población refugiado migrante retornado comunidad acogida,0
conducido veneco,1
mk señor venezolano decir maduro mandar más más ser petro petro noche ser veneco,0
Justicia británico fallar hoy favor directiva ad hoc Banco Central Venezuela BCV nombrado exdiputado opositor Juan Guaidó denegar Estado venezolano acceso tonelada oro permanecer retenido Banco Inglaterra,0
auge tierrero haber incrementar último año migración venezolano vulnerable débil integración sociedad colombiano haber ser incentivo poderoso quema criminal Calaveras ser nuevo toque alarma frente banda,0
Migraciones conocer horario atención sed Lima solicitar cita adicional Breña,0
deber controlar especialmente ir motor MOTOS carreta reciclaje igual condición documento incentivar robo moto no más desorden,0
Estatuto Protección continuar Gobierno Petro liderazgo presidencial avanzar integración protección migrant abordar migración factor desarrollo trabajar mano cooperación internacional,0
Escuché noticia mañana venezolano morir mujer trabajador sexual apuñalar inmediatamente llamar Pipe saber estar bien,0
felizmente Aeropuerto Internacional ser Lima Callao no haber igual resto país así caminar chamos noma,0
no creer año ir seguir igual Mira poder elegir Castillo tener millón venezolano escapar comunismo zass Perú Colombia Chile votar comunismo ser país mas inmigrante venezolano haber recibir,0
chamo tener cara peruano,0
Consejería Trabajo Migraciones Seguridad Social,0
chamo,0
Jajaja ay chama ser molestando,0
bidir avionirani senadoreseeuu BidenRecession Bidenflation BidenAdministration senador pedir bidir dejar apoyar terrorism,0
Global embargo continuar ser alto número indocumentado colombiano solo junio arrestar más registrado,0
sinceridad creer responsabilidad ser compartir deber vivir día día venezolano país natural país poder entender conducta propiedad éxodo venezolano migración desordenado,0
Marico chama gustar full ser demasiado bellaaaaao,0
DANDO mensaje OTRO PAÍS ya VEO PERU ser casi IGUAL SUEÑO AMERICANO ESO HAY VENECOS CANCHA ASALTANDO,1
Hermano no hablar asi ser imigrant difícil és,0
política amor vida siempre indignación selectivo creer migración masivo venezolano causa chavismo no ser grave no saber persona haber morir cruzar Darién,0
merecido triunfo Independiente Valle Gano Venezuela Tachira,0
considera España tercermundo inmigrante cometer delito día Suecia Francia Bélgica Alemania ser también,0
litro yogurt ser más costoso litro whisky Venezuela sobrevaluado,0
activar punto asesoría legal gratuito Km ruta migratorio mayor tránsito caminant venezolano provincia Guayas junto Fundación Amor Fronteras dirigido Etni Molinares apoyo,0
veneco manejar aparato infringir norma saber hacer,1
bloqueó más nauseabundo sobón Castillo caterva indocumentado,0
ahora faltar Suba veneco alborotar,1
completamente acuerdo canción dedico chamo vivir Ecuador,0
Basta italiano pit Ferrari consigan inmigrante ser saber,0
sal país compañía MenoresDeEdad tar cuenta recomendación hacer Migración Colombia,0
mk ahora sí necesitar traigás almuercito estar morir hambre chamo antonio,0
venezolano Venezuela,1
Salen papel culpa ser tránsito jaja,0
así ir tocar partir hoy ECUADOR Policía ser atado inútil juez dejar suelto ratero Inmigración abrir frontera xa vengar más venezolano Militares tampoco servir Ola delincuencia fueralassofuerar,1
Mucho gilear venezolana pegar tío Nampitze,0
genial conversación hoy McCainGlobalLeaders Colombia historia momento vivir migración venezolano gracias invitación,0
fin justificar medio parecer oposición venezolano vendido boca fuera decir gozar privilegio apoyar dictadura,0
pasar taxista decir venezolano conocer ser negro no creer ser venezolano,0
Capturas ciudadano venezolano capturado delito más ser capturar ciudadano venezolano Tráfico porte estupefaciente captura Hurto persona captura Hurto entidad comercial captura seguir hilo,0
aquí único valiente ser valiente HDP inmigrante no haber mujer niño niño mes niño llamáis despectivamente mena,0
bonito ser Lara Dios bonitar ser Venezuela,0
ser veneco,0
Competente cosa ser privado par vivo vendan boleto no existir migración ser haber gente qcreir primero pasaje después ir querer pasaporte no pasar pandemia atraso,0
Esos no respetar peor Ibarra ser reciclar papel locura,0
llegar Ecuador estar llevar risa alegría comunidad refugiado local país,0
Inmigracion,0
Migracion Un total niña niño cruzar selva Darién primero siete mes año Servicio Nacional Fronteras Senafront Panamá cuánto ser venezolano,0
hora fila poder entrar Migraciones dar ticket tener esperar tener día citar no hacer llenar declaración jurado caso cita día previo sí allí ser rápido atender,0
alcanzar Mcklopedia ser reviveír FMS México ahí saber batallón antes,0
Casa retorsidas ser agrupación persona disidente sexual género organizar sesión voguing espacio público estar colectivo estar principalmente integrado persona migrant venezolana,0
buscar anal página,0
frontera tener hacer mas año ahora migración ser problema grave recurso Ecuatorianos deber cubrir demanda,1
Venezuela ser limpiar culo totona papel toilet época Papel Maracay dominar mercado,0
no seas huachafo hacer disfrazado inmigrante inglés ruina barco debería salir chullo poncho d lán d llama pantalón medio yuca sostenido soga cintura ojota llanta camión pleno cordillera ser PERÚ feliz FIESTAS PATRIAS,0
Imposible partido libertario estar favor cosa libre inmigración legalizar droga libertad acceso voto cosa incompatible GOP bien economía republicano deber apoyar partido,0
MIGRACIÓN Organizaciones apoyo colectivo migrante valorar Reglamento Extranjería matiz echar falta avance social más info aquí,0
ICBF BID Gobierno Japón firmar convenio beneficiar niñez migrante,0
Chamo tristar,0
tragedia migración peor condición dolor tanto grande ver gob neoliberal d acabar Ecuador seguir sacar mil millón Suiza adelantar bono deuda externo ser beneficiario LASSO amigo,0
no chamir retwittea cosa,0
así no existir visión no existir institucionalidad político poder esperar esperar no destruir poco avanzado ya ver mensaje Peru no ser Lima no ser Lima crecer demográficamente inmigración provincián incluir,0
jajajajajar sobrino veneco,0
sí ver primero tuit expresar condición tanto inhumano tener enfrentar compañero estudio Medicina lamentar mucho chama ojalá vida devolver perdistir oportunidad,0
Migrantes pandilla venezolano Tren Aragua haber convertir principal amenaza Sudamérica ser Chile último destino investigación InSight,0
interesante artículo realidad no escapar país creciente aumento prostitución explotación sexual migrant,0
Verga chamo sacar cédula,0
Créeme cadena cadena llevar ser terrible veneco plago,1
ah ser veneco,1
Colombia deber tener oposición organizado no poder ser igual Venezuela UnaLocuraEs seguir camino hermano venezolano camino abismo no retorno,0
Lof Chama gracias,0
técnico Casmul asistir socialización proyecto ELLA Empoderamiento liderazgo local rendición cuenta joven venezolana comunidad acogida trabajar crear cambio global impacto duradero,0
Chama publicar despechar vez,0
deber tener cuidado venezolana,1
AlAire ser fundamental ayudar gente retorne tener preocupación migrant deber desarrollar plan diputado venezolano Timoteo Zambrano RelacionesConVenezuela Escuche MañanasBLU,0
